task_id,v2_sha256,v2_score,v2_source_label,v2_risk_label,matches_current_best_6122,matches_nadeem_6252,matches_candidate_v4,matches_biohack44_6113,matches_biohack44_6067,matches_konbu17_v36,matches_afr1ste_6335,matches_octaviograu_6154,matches_needless090_v31,matches_cdeotte,matches_yash9439,matches_jsrdcht_6029,matches_massimiliano_eda111,matches_octavi_6042,matches_haoranran_6100,matches_afr1ste_5689,matches_biohack44_super,matches_biohack44_6080,matches_biohack44_superior,known_match_summary
task260,a0c625eeabd30f89f6f16ae6be445f721bbc7059d940e63069a03d74b0fc06a4,15.568598,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task261,6104690685d52f02ca149095658b51c2d448d252f763922efdb0fd69749b630f,19.701683,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task262,0e242b2a1418fb93332fc01ff90e906403df0499e49baf091447cb02afec05aa,16.765170,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task263,2396bdd0797f69ae5e0281ce27c9964eb2adba67e7d5f2d8286d6cd1ccdc46b3,16.005828,current_best_6122,lb-verified-current-best,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"current_best_6122,candidate_v4,biohack44_6113,massimiliano_eda111,biohack44_6080"
task264,01ac406f30f0ffced1625ed8050b91086a8967573523be0ac1583a6eef0e4dbb,13.154639,current_best_6122,lb-verified-current-best,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task265,e44b248f5902d3d38b34e32679474cc70b8ee0d23a58ae93c6e8658e0375fc5d,14.408076,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,biohack44_super,biohack44_6080"
task266,491258de81aba00b6aa06f223356e30346665751690278693288e858450c8563,18.186555,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task267,410b39084246024b149c984e95489e0660a8825a25ca70475cf339e5914a1074,17.865109,current_best_6122,lb-verified-current-best,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task268,d6e7655471c32dea89573357bb31df7dc7c23396d2d8a7318ea2e17508b7d609,14.983764,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task269,947f2c17a6b1d44a9f4ad789f9351b4edfb84e0298e879c258d5034b09e12f72,15.940250,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task270,b73a12746408a64fc660309ec22c45ab3d2fdb4874d20e70981ac3d877927cba,14.785321,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task271,1d303e94d417fc4786c4e80dee5be764e57f981905d0bf8f5e5fdf48595b19ed,14.725259,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task272,bb44a1717b5f9b6f1cd8f6bdd32aa6a40d88b17db3e200a8cb6f7806bb2c658d,18.186555,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task273,ef481d8f02832385edb2ae3838215e1c01c80ebc407639a5d04a17ab09227a4e,16.294338,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,biohack44_super,biohack44_6080"
task274,05e714a8af955d6f5061cbf93ea6964c368b3f5c164831d0bff7c9a31b8986d6,15.942694,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,octaviograu_6154,biohack44_super"
task275,b05c9d902d60b5e03aa3436e187c874a4948bffc12b2ce6c86fd8ed957970680,13.662810,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,biohack44_super,biohack44_6080"
task276,2a3e881ae92099c36f1955bdf96ca1e9f77a4ef3d1d3eb58c63eccc80a655c7e,22.697415,current_best_6122,lb-verified-current-best,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,konbu17_v36,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task277,cdd58c9156822d0c5c668ebff763d57659136b9c3169c7db59aad321bb92dad1,15.410059,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,candidate_v4,octaviograu_6154,biohack44_super"
task278,0c14b78590ad46420b694424fb879d1c8bdef545b3a92cd9ef5a15278e77cf1e,14.554682,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task279,77ad3d002b2c64888991d763c754fc018247f352e78c562d64fca7db08032314,14.821536,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task280,0ba0568bbb48a9b051c258201debcd346d773a5d71ba1a149f8fd8b615f4c7a0,13.586829,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task281,ca2a1537dd3fbe42f2138c372b482af55ba9bacf05230c700a13f8ac7caf45df,13.597168,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,biohack44_super,biohack44_6080"
task282,3b69ffb73c79f09e8523073931061610e74b3e0d32534378317960c9557acd0d,18.197605,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task283,b0e2a1e5a77dc63e5c2faa69d44120f7fe0e8773160760e68b7f5912591f4c60,18.186555,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task284,fad3c53111b5ac6b7d99756ade0b122be5399f69539b335f8d35bea450647745,13.466958,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"nadeem_6252,candidate_v4,afr1ste_5689"
task285,68a4c5526ffd8be62c8459d2280bcbf5dc9adc4d2ee2d3dbb2daa8fc20b2d42d,12.087459,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task286,91641d3dce315529001fbcca26bce7b3be3f885abf2d219b66728a428db1c152,13.011269,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task287,4cdbdb8ebc51362af348b4c6b27acc968618f39eb23639e05932f58cfd196831,14.975800,current_best_6122,lb-verified-current-best,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"current_best_6122,nadeem_6252,candidate_v4,afr1ste_5689"
task288,0e48931aebec1eb0659c9be80508c8650400244b0f49af19d8698dd8b162a3cb,14.632558,current_best_6122,lb-verified-current-best,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"current_best_6122,nadeem_6252,candidate_v4,afr1ste_5689"
task289,00049ab3fa944a3759833dc85ccfb83f4f4ae7a1ab800664e74423dfb9c7b6d9,14.860176,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,biohack44_6080"
task290,f1086fcddc1287e8f751349bbcc1c1bc72e816011cd787def2fc61971684f688,15.631972,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"nadeem_6252,candidate_v4,afr1ste_5689"
task291,f97257c9bae5cbdf0614cf4f6d0aeda2c0db164b44f4861fc829c00eae636b67,16.627370,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task292,e07b37f22f098e404b58d7607ce39d0fe5eddd0d9460f62732e9ce79fdb66757,16.250902,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task293,d0d3cadd99d8938cc3977399ed5dee18a032739905995bcf0fbc76a20c04297f,14.882571,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,octaviograu_6154,biohack44_super"
task294,247179b0cb2fab9e792e9f91da564f6ee1f8d4059046fabd7bfd7e7d3d010cd9,18.186555,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task295,5a049215df9c118110ba1217eb55447b5d335f09e93a9526e6862ff5b585b365,15.588680,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task296,4306af04547e103c395a41f15f7829592897a368a36d02047b54c256c5e54b13,16.677606,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task297,d627eca68b90f28a02781a8682497d5d894ddf8ff7e163243e795361ab962953,15.876089,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"nadeem_6252,afr1ste_5689"
task298,e0f93c454b454560cd1f5607a2e7c137c10f6257ed0016ef5d0ffc0de801e652,15.390078,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task299,1e9708846864c2782d5c9d4b378034e7f20bd2a610abbcfb0712b83b3179cd2a,17.510029,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task300,636b174c4333259b7ef746830a9768013b6f733d02576aeabe427095253be1e8,13.741373,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task301,a9794e11d05e2a30078d5571b3c25490850073d0966e896233ad9e29ea534801,13.918042,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,octaviograu_6154,biohack44_super"
task302,fc0c4095ee26f99dfa28593219832fb1744068c9c08b4b65293674194a176ad1,16.038634,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,candidate_v4,octaviograu_6154,biohack44_super"
task303,f1388ccd300d0326ef77e32e80a1bdcb15c39bd24649153f5208eb8cc0962cc6,13.701382,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super"
task304,06814b3c9e89e0e99a7912ec3975a71e82891a22624fa4ed401a2bdfb2d9560c,15.418510,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task305,9f735899c445d2de0753685201dbbaa448ff1306c5f52d568270b4588d8e242d,16.718023,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task306,7b49df67bd4c3733ab36737bab5b236e6f62b7b3928698f735fa95db0f9366f5,13.926448,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,candidate_v4,octaviograu_6154,biohack44_super"
task307,badc5326d1acd892c77212fc876a3f3192e5b67a9806ab111d1e9589eff70706,17.504458,current_best_6122,lb-verified-current-best,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,konbu17_v36,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task308,a3eaad1dbf74c2dd0e2d63ccdc76857b58fc7cc14f63cf366932995e1ddd78be,15.010381,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task309,c47b834e65872a11ec0cda3c8246948b8365f81f916610b49ed07267815733d9,22.697415,current_best_6122,lb-verified-current-best,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,konbu17_v36,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task310,9456e21fd271f0a84660fec5554753d105c6ab2d03ef08b086922cf1214f946e,14.844237,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task311,250771b94d3db4658d4ac04e3bd9a0740f2af0f3aba0bb9b5df4d6181bb470d4,21.598803,current_best_6122,lb-verified-current-best,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,konbu17_v36,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task312,5f8662413159b881c8dff97e5c51ca63270ea3b1609d0f333539af73166348ff,15.791762,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task313,c14057973f9e425bfce0e5c4fcba390d7e2468949cc8cf0f53d31343d354042e,13.760196,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task314,6de48aa8380bfa9f60145881280cb81f0649f178f1a74456c5c40334004417b4,15.941180,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task315,e90e9fdba6c27023c8aa0b2a5551bb93b6b95f46075245fed650566d7e77cd51,15.834971,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task316,bc9115e30d7e28bb0acd317cfa1c29169feacfa251035f175a81875f4536fea7,16.730499,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task317,54ad9bc9831f0f3a781e65116809c2c60f3246bbdc84fc6c0fa8064fecb5d8c5,18.197605,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task318,01e41dcca08ca7c9bf4611eeaa13b8a96acc912291ce485fab569cc9819787cb,18.394702,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task319,7aa1d78fddf09c815ef6fceff0f357f98b235f69bf1dc39d1217d2e0af60ecbe,14.580461,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task320,b5f9d264034aafc2780289baeb60a45e338fd6478233a720f13b79faa2d6b39f,16.445511,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task321,2e36977fc386c76ebb921b21626cb0733b08b8f40969cc3ff8635f327f718f5e,16.385499,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task322,0027f18a5feebb51f7cf1149c2cb9c9b8ad2d16b656b61189674cab55adad380,18.234961,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task323,730233a73b9e6e98e25c77baf2e139a562e458088de6d66cb6f5a0090c133eb5,16.580861,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"nadeem_6252,candidate_v4,octaviograu_6154,biohack44_super"
task324,022afd33a6e9b0c37a3e2c3f23437cabe9e10ec07aab1b41f9431b047f33a6c9,14.203081,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task325,703958452270456b7d0aa9d4685a3bb4279c1a189050c3b1c4c5c0ef26767373,14.330533,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task326,d8c069fbf425d2fc92a051625cd6ab3ed7942bb3f87ef81c26b098ca464da222,19.924826,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task327,28e407c04689606a975670fd8f7da26d5ce7a9a10400265cc54eca46e5504bed,16.070962,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task328,8b59da6bec33268828441211f57cf70afff81536073372c30cb9394b8010d3c9,13.884006,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task329,b3983c3bd8c099ce71cb48e09938e0328cc29853d73d956c35e125db9bcd43ef,15.763992,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task330,defa06f30b9df97f6bcb5baef57d32ff1bcfc724125eac4cab4951c3b54ed3e8,14.014301,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task331,159b7db4377d2a7d75a15aa8f84344e6d919741566944220da8f361aa1da572a,18.186555,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task332,ff9ef4a3514237bbffcf3d8e6f5c881bc68b8ae01f73f3abb8a70a57d0fe7f4a,15.952179,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task333,056322558aa8fa4149af6ce9821d3273f0b403e4408e461963db3d70864f1adc,14.877658,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task334,a5f6ffb6be0ddc49db3ce5998c7cae13bfa5a4f830eb89e47e9f2875f71895c0,18.588182,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task335,df7e9b8596d842b5ccccb92f6dbade8c446c1be3167bc5a0d2345a2a5f0d1e52,14.258205,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task336,66605e39204e06dd97980e812e93d14e7dab3eb0d815b075ac29202827cc6a4e,16.294503,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task337,c276f5799bf0f2f77bbc0c31f5ed97472afbff9a946326286e229929029e2484,22.697415,current_best_6122,lb-verified-current-best,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,konbu17_v36,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task338,c4e2d784490156e8a4ba7ee3f80c9706021d7bca46e83c27c2aaab16a43710e1,14.285227,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
task339,23c555a9d5193597ba509db3b965cb39be9f02febeded3f074acb8768e013f1b,18.215543,current_best_6122,lb-verified-current-best,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task340,1b13c5518a579f9d9b93f9db0c46aaf5bb1cc3caef23e4e322ac6aebd1d2a111,13.885435,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task341,564fae20dee0f5a54330c3170bfad5824556165d5a206e82a19c9264faaaaf05,15.154936,current_best_6122,lb-verified-current-best,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task342,cd69f1c3c3bd5d7c51afa7008425c54e8c0a232fd18449de9a9bff304cea90ec,15.594669,current_best_6122,lb-verified-current-best,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,"current_best_6122,candidate_v4,biohack44_6113,massimiliano_eda111,afr1ste_5689,biohack44_6080"
task343,7d9fd50c151181852757e8561c8433d9c675826ceb14e650adf7d42e3fdacc5a,14.741254,current_best_6122,lb-verified-current-best,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"current_best_6122,candidate_v4"
task344,a23999c886c62393d115371628fbee6b6043de7a35bed72285639240d6def4fd,17.171962,current_best_6122,lb-verified-current-best,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,"current_best_6122,nadeem_6252,candidate_v4,biohack44_6113,biohack44_6067,octaviograu_6154,massimiliano_eda111,octavi_6042,haoranran_6100,afr1ste_5689,biohack44_super,biohack44_6080"
task345,c33a5f6e78916a4a95040832dd427c7877e2b85de975738a8cdcb55dea726ae7,15.631289,nadeem_6252,public-anchor-candidate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nadeem_6252,candidate_v4"
task346,e127612bc10915231c09b9a410db00be87b798db0d06b4ac227cf3a1d03dbfa9,15.875435,nadeem_6252,public-anchor-candidate,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nadeem_6252
