source_index,source_label,contract_name,passed,skipped,reason,input_shape,expected_shape,actual_shape,mismatch_count,rule_label
202,ex202,task366_transpose,True,False,ok,"(30, 13)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
202,ex202,task366_mirror_each_panel_lr,True,False,ok,"(13, 30)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
202,ex202,task366_shift_panels_down_right,False,True,output_would_clip,"(13, 30)","(13, 15)",,,
202,ex202,task366_shift_panels_up_left,False,True,output_would_clip,"(13, 30)","(13, 15)",,,
203,ex203,original,True,False,ok,"(11, 22)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
203,ex203,task366_color_bijection,True,False,ok,"(11, 22)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
203,ex203,task366_swap_panels,True,False,ok,"(11, 22)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
203,ex203,task366_transpose,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
203,ex203,task366_mirror_each_panel_lr,True,False,ok,"(11, 22)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
203,ex203,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(11, 22)","(11, 11)",,,
203,ex203,task366_shift_panels_up_left,True,False,ok,"(11, 22)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
204,ex204,original,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
204,ex204,task366_color_bijection,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
204,ex204,task366_swap_panels,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
204,ex204,task366_transpose,True,False,ok,"(18, 10)","(9, 10)","(9, 10)",0,bounded_rectangles_max7
204,ex204,task366_mirror_each_panel_lr,True,False,ok,"(10, 18)","(10, 9)","(10, 9)",0,bounded_rectangles_max7
204,ex204,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(10, 18)","(10, 9)",,,
204,ex204,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(10, 18)","(10, 9)",,,
205,ex205,original,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
205,ex205,task366_color_bijection,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
205,ex205,task366_swap_panels,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
205,ex205,task366_transpose,True,False,ok,"(26, 15)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
205,ex205,task366_mirror_each_panel_lr,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
205,ex205,task366_shift_panels_down_right,True,False,ok,"(15, 26)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
205,ex205,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(15, 26)","(15, 13)",,,
206,ex206,original,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
206,ex206,task366_color_bijection,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
206,ex206,task366_swap_panels,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
206,ex206,task366_transpose,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
206,ex206,task366_mirror_each_panel_lr,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
206,ex206,task366_shift_panels_down_right,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
206,ex206,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(14, 24)","(14, 12)",,,
207,ex207,original,True,False,ok,"(24, 12)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
207,ex207,task366_color_bijection,True,False,ok,"(24, 12)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
207,ex207,task366_swap_panels,True,False,ok,"(24, 12)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
207,ex207,task366_transpose,True,False,ok,"(12, 24)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
207,ex207,task366_mirror_each_panel_lr,True,False,ok,"(24, 12)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
207,ex207,task366_shift_panels_down_right,True,False,ok,"(24, 12)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
207,ex207,task366_shift_panels_up_left,False,True,output_would_clip,"(24, 12)","(12, 12)",,,
208,ex208,original,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
208,ex208,task366_color_bijection,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
208,ex208,task366_swap_panels,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
208,ex208,task366_transpose,True,False,ok,"(13, 28)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
208,ex208,task366_mirror_each_panel_lr,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
208,ex208,task366_shift_panels_down_right,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
208,ex208,task366_shift_panels_up_left,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
209,ex209,original,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
209,ex209,task366_color_bijection,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
209,ex209,task366_swap_panels,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
209,ex209,task366_transpose,True,False,ok,"(16, 10)","(8, 10)","(8, 10)",0,bounded_rectangles_max7
209,ex209,task366_mirror_each_panel_lr,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
209,ex209,task366_shift_panels_down_right,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
209,ex209,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(10, 16)","(10, 8)",,,
210,ex210,original,True,False,ok,"(15, 28)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
210,ex210,task366_color_bijection,True,False,ok,"(15, 28)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
210,ex210,task366_swap_panels,True,False,ok,"(15, 28)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
210,ex210,task366_transpose,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
210,ex210,task366_mirror_each_panel_lr,True,False,ok,"(15, 28)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
210,ex210,task366_shift_panels_down_right,True,False,ok,"(15, 28)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
210,ex210,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(15, 28)","(15, 14)",,,
211,ex211,original,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
211,ex211,task366_color_bijection,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
211,ex211,task366_swap_panels,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
211,ex211,task366_transpose,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
211,ex211,task366_mirror_each_panel_lr,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
211,ex211,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(12, 20)","(12, 10)",,,
211,ex211,task366_shift_panels_up_left,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
212,ex212,original,True,False,ok,"(12, 24)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
212,ex212,task366_color_bijection,True,False,ok,"(12, 24)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
212,ex212,task366_swap_panels,True,False,ok,"(12, 24)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
212,ex212,task366_transpose,True,False,ok,"(24, 12)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
212,ex212,task366_mirror_each_panel_lr,True,False,ok,"(12, 24)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
212,ex212,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(12, 24)","(12, 12)",,,
212,ex212,task366_shift_panels_up_left,True,False,ok,"(12, 24)","(12, 12)","(12, 12)",0,bounded_rectangles_max7
213,ex213,original,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
213,ex213,task366_color_bijection,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
213,ex213,task366_swap_panels,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
213,ex213,task366_transpose,True,False,ok,"(15, 28)","(15, 14)","(15, 14)",0,bounded_rectangles_max7
213,ex213,task366_mirror_each_panel_lr,True,False,ok,"(28, 15)","(14, 15)","(14, 15)",0,bounded_rectangles_max7
213,ex213,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(28, 15)","(14, 15)",,,
213,ex213,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(28, 15)","(14, 15)",,,
214,ex214,original,False,True,"input_shape_exceeds_limit:(14, 32)>(30, 30)","(14, 32)","(14, 16)",,,
214,ex214,task366_color_bijection,True,False,ok,"(14, 32)","(14, 16)","(14, 16)",0,bounded_rectangles_max7
214,ex214,task366_swap_panels,True,False,ok,"(14, 32)","(14, 16)","(14, 16)",0,bounded_rectangles_max7
214,ex214,task366_transpose,True,False,ok,"(32, 14)","(16, 14)","(16, 14)",0,bounded_rectangles_max7
214,ex214,task366_mirror_each_panel_lr,True,False,ok,"(14, 32)","(14, 16)","(14, 16)",0,bounded_rectangles_max7
214,ex214,task366_shift_panels_down_right,True,False,ok,"(14, 32)","(14, 16)","(14, 16)",0,bounded_rectangles_max7
214,ex214,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(14, 32)","(14, 16)",,,
215,ex215,original,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
215,ex215,task366_color_bijection,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
215,ex215,task366_swap_panels,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
215,ex215,task366_transpose,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
215,ex215,task366_mirror_each_panel_lr,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
215,ex215,task366_shift_panels_down_right,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
215,ex215,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(26, 11)","(13, 11)",,,
216,ex216,original,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
216,ex216,task366_color_bijection,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
216,ex216,task366_swap_panels,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
216,ex216,task366_transpose,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
216,ex216,task366_mirror_each_panel_lr,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
216,ex216,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(14, 24)","(14, 12)",,,
216,ex216,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(14, 24)","(14, 12)",,,
217,ex217,original,True,False,ok,"(22, 12)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
217,ex217,task366_color_bijection,True,False,ok,"(22, 12)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
217,ex217,task366_swap_panels,True,False,ok,"(22, 12)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
217,ex217,task366_transpose,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
217,ex217,task366_mirror_each_panel_lr,True,False,ok,"(22, 12)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
217,ex217,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(22, 12)","(11, 12)",,,
217,ex217,task366_shift_panels_up_left,True,False,ok,"(22, 12)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
218,ex218,original,True,False,ok,"(30, 13)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
218,ex218,task366_color_bijection,True,False,ok,"(30, 13)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
218,ex218,task366_swap_panels,True,False,ok,"(30, 13)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
218,ex218,task366_transpose,True,False,ok,"(13, 30)","(13, 15)","(13, 15)",0,bounded_rectangles_max7
218,ex218,task366_mirror_each_panel_lr,True,False,ok,"(30, 13)","(15, 13)","(15, 13)",0,bounded_rectangles_max7
218,ex218,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(30, 13)","(15, 13)",,,
218,ex218,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(30, 13)","(15, 13)",,,
219,ex219,original,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
219,ex219,task366_color_bijection,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
219,ex219,task366_swap_panels,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
219,ex219,task366_transpose,True,False,ok,"(12, 28)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
219,ex219,task366_mirror_each_panel_lr,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
219,ex219,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(28, 12)","(14, 12)",,,
219,ex219,task366_shift_panels_up_left,True,False,ok,"(28, 12)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
220,ex220,original,True,False,ok,"(24, 10)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
220,ex220,task366_color_bijection,True,False,ok,"(24, 10)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
220,ex220,task366_swap_panels,True,False,ok,"(24, 10)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
220,ex220,task366_transpose,True,False,ok,"(10, 24)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
220,ex220,task366_mirror_each_panel_lr,True,False,ok,"(24, 10)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
220,ex220,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(24, 10)","(12, 10)",,,
220,ex220,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(24, 10)","(12, 10)",,,
221,ex221,original,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
221,ex221,task366_color_bijection,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
221,ex221,task366_swap_panels,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
221,ex221,task366_transpose,True,False,ok,"(22, 12)","(11, 12)","(11, 12)",0,bounded_rectangles_max7
221,ex221,task366_mirror_each_panel_lr,True,False,ok,"(12, 22)","(12, 11)","(12, 11)",0,bounded_rectangles_max7
221,ex221,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(12, 22)","(12, 11)",,,
221,ex221,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(12, 22)","(12, 11)",,,
222,ex222,original,True,False,ok,"(13, 28)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
222,ex222,task366_color_bijection,True,False,ok,"(13, 28)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
222,ex222,task366_swap_panels,True,False,ok,"(13, 28)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
222,ex222,task366_transpose,True,False,ok,"(28, 13)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
222,ex222,task366_mirror_each_panel_lr,True,False,ok,"(13, 28)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
222,ex222,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(13, 28)","(13, 14)",,,
222,ex222,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(13, 28)","(13, 14)",,,
223,ex223,original,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
223,ex223,task366_color_bijection,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
223,ex223,task366_swap_panels,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
223,ex223,task366_transpose,True,False,ok,"(16, 10)","(8, 10)","(8, 10)",0,bounded_rectangles_max7
223,ex223,task366_mirror_each_panel_lr,True,False,ok,"(10, 16)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
223,ex223,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(10, 16)","(10, 8)",,,
223,ex223,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(10, 16)","(10, 8)",,,
224,ex224,original,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
224,ex224,task366_color_bijection,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
224,ex224,task366_swap_panels,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
224,ex224,task366_transpose,True,False,ok,"(11, 22)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
224,ex224,task366_mirror_each_panel_lr,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
224,ex224,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(22, 11)","(11, 11)",,,
224,ex224,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(22, 11)","(11, 11)",,,
225,ex225,original,True,False,ok,"(26, 14)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
225,ex225,task366_color_bijection,True,False,ok,"(26, 14)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
225,ex225,task366_swap_panels,True,False,ok,"(26, 14)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
225,ex225,task366_transpose,True,False,ok,"(14, 26)","(14, 13)","(14, 13)",0,bounded_rectangles_max7
225,ex225,task366_mirror_each_panel_lr,True,False,ok,"(26, 14)","(13, 14)","(13, 14)",0,bounded_rectangles_max7
225,ex225,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(26, 14)","(13, 14)",,,
225,ex225,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(26, 14)","(13, 14)",,,
226,ex226,original,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
226,ex226,task366_color_bijection,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
226,ex226,task366_swap_panels,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
226,ex226,task366_transpose,True,False,ok,"(26, 11)","(13, 11)","(13, 11)",0,bounded_rectangles_max7
226,ex226,task366_mirror_each_panel_lr,True,False,ok,"(11, 26)","(11, 13)","(11, 13)",0,bounded_rectangles_max7
226,ex226,task366_shift_panels_down_right,False,True,output_would_clip,"(11, 26)","(11, 13)",,,
226,ex226,task366_shift_panels_up_left,False,True,output_would_clip,"(11, 26)","(11, 13)",,,
227,ex227,original,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
227,ex227,task366_color_bijection,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
227,ex227,task366_swap_panels,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
227,ex227,task366_transpose,True,False,ok,"(17, 30)","(17, 15)","(17, 15)",0,bounded_rectangles_max7
227,ex227,task366_mirror_each_panel_lr,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
227,ex227,task366_shift_panels_down_right,False,True,output_would_clip,"(30, 17)","(15, 17)",,,
227,ex227,task366_shift_panels_up_left,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
228,ex228,original,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
228,ex228,task366_color_bijection,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
228,ex228,task366_swap_panels,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
228,ex228,task366_transpose,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
228,ex228,task366_mirror_each_panel_lr,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
228,ex228,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(20, 12)","(10, 12)",,,
228,ex228,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(20, 12)","(10, 12)",,,
229,ex229,original,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
229,ex229,task366_color_bijection,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
229,ex229,task366_swap_panels,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
229,ex229,task366_transpose,True,False,ok,"(8, 20)","(8, 10)","(8, 10)",0,bounded_rectangles_max7
229,ex229,task366_mirror_each_panel_lr,True,False,ok,"(20, 8)","(10, 8)","(10, 8)",0,bounded_rectangles_max7
229,ex229,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(20, 8)","(10, 8)",,,
229,ex229,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(20, 8)","(10, 8)",,,
230,ex230,original,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
230,ex230,task366_color_bijection,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
230,ex230,task366_swap_panels,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
230,ex230,task366_transpose,True,False,ok,"(11, 20)","(11, 10)","(11, 10)",0,bounded_rectangles_max7
230,ex230,task366_mirror_each_panel_lr,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
230,ex230,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(20, 11)","(10, 11)",,,
230,ex230,task366_shift_panels_up_left,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
231,ex231,original,True,False,ok,"(10, 20)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
231,ex231,task366_color_bijection,True,False,ok,"(10, 20)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
231,ex231,task366_swap_panels,True,False,ok,"(10, 20)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
231,ex231,task366_transpose,True,False,ok,"(20, 10)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
231,ex231,task366_mirror_each_panel_lr,True,False,ok,"(10, 20)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
231,ex231,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(10, 20)","(10, 10)",,,
231,ex231,task366_shift_panels_up_left,True,False,ok,"(10, 20)","(10, 10)","(10, 10)",0,bounded_rectangles_max7
232,ex232,original,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
232,ex232,task366_color_bijection,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
232,ex232,task366_swap_panels,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
232,ex232,task366_transpose,True,False,ok,"(20, 12)","(10, 12)","(10, 12)",0,bounded_rectangles_max7
232,ex232,task366_mirror_each_panel_lr,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
232,ex232,task366_shift_panels_down_right,True,False,ok,"(12, 20)","(12, 10)","(12, 10)",0,bounded_rectangles_max7
232,ex232,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(12, 20)","(12, 10)",,,
233,ex233,original,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
233,ex233,task366_color_bijection,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
233,ex233,task366_swap_panels,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
233,ex233,task366_transpose,True,False,ok,"(14, 24)","(14, 12)","(14, 12)",0,bounded_rectangles_max7
233,ex233,task366_mirror_each_panel_lr,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
233,ex233,task366_shift_panels_down_right,True,False,ok,"(24, 14)","(12, 14)","(12, 14)",0,bounded_rectangles_max7
233,ex233,task366_shift_panels_up_left,False,True,panel_b_would_clip,"(24, 14)","(12, 14)",,,
234,ex234,original,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
234,ex234,task366_color_bijection,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
234,ex234,task366_swap_panels,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
234,ex234,task366_transpose,True,False,ok,"(11, 22)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
234,ex234,task366_mirror_each_panel_lr,True,False,ok,"(22, 11)","(11, 11)","(11, 11)",0,bounded_rectangles_max7
234,ex234,task366_shift_panels_down_right,False,True,panel_b_would_clip,"(22, 11)","(11, 11)",,,
234,ex234,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(22, 11)","(11, 11)",,,
235,ex235,original,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
235,ex235,task366_color_bijection,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
235,ex235,task366_swap_panels,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
235,ex235,task366_transpose,True,False,ok,"(11, 20)","(11, 10)","(11, 10)",0,bounded_rectangles_max7
235,ex235,task366_mirror_each_panel_lr,True,False,ok,"(20, 11)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
235,ex235,task366_shift_panels_down_right,False,True,panel_a_would_clip,"(20, 11)","(10, 11)",,,
235,ex235,task366_shift_panels_up_left,False,True,panel_a_would_clip,"(20, 11)","(10, 11)",,,
236,ex236,original,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
236,ex236,task366_color_bijection,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
236,ex236,task366_swap_panels,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
236,ex236,task366_transpose,True,False,ok,"(17, 30)","(17, 15)","(17, 15)",0,bounded_rectangles_max7
236,ex236,task366_mirror_each_panel_lr,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
236,ex236,task366_shift_panels_down_right,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
236,ex236,task366_shift_panels_up_left,True,False,ok,"(30, 17)","(15, 17)","(15, 17)",0,bounded_rectangles_max7
237,ex237,original,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
237,ex237,task366_color_bijection,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
237,ex237,task366_swap_panels,True,False,ok,"(10, 22)","(10, 11)","(10, 11)",0,bounded_rectangles_max7
237,ex237,task366_transpose,True,False,ok,"(22, 10)","(11, 10)","(11, 10)",0,bounded_rectangles_max7
